perf_id1,perf_id2,sim_hpcp,sim_centroid,sim_metadata,label
P_49734,P_171387,0.9836602807044983,0.9873533422119289,0.0,0
P_49734,P_36079,0.9762946963310242,0.9942417310000694,0.3333333333333333,0
P_49734,P_178187,0.9773281812667847,0.9884690231842671,0.3333333333333333,0
P_49734,P_440169,0.9533563852310181,0.9547552196196811,0.0,0
P_49734,P_22839,0.9865269064903259,0.9838944539058992,0.0,0
P_49734,P_44607,0.9040170907974243,0.9529818570261535,0.0,0
P_49734,P_48381,0.9713314771652222,0.9875661225833106,0.0,0
P_49734,P_482967,0.9502583146095276,0.9861206454480266,0.3333333333333333,0
P_49734,P_732920,0.943926215171814,0.9849457059051965,0.0,0
P_49734,P_248559,0.9300503730773926,0.9554408511274239,0.0,0
P_49734,P_441505,0.9330201745033264,0.9757154186568742,0.0,0
P_49734,P_5257,0.8937800526618958,0.9744922305567927,0.0,0
P_49734,P_242120,0.959518551826477,0.9807965392663567,0.0,0
P_49734,P_746,0.9701225757598877,0.9879378619863816,0.0,0
P_49734,P_707246,0.9872435927391052,0.9863480474515763,0.0,0
P_49734,P_70266,0.9844136834144592,0.9897523491070085,0.3333333333333333,0
P_49734,P_303967,0.9303977489471436,0.9713912483497995,0.0,0
P_49734,P_762197,0.9444748759269714,0.949096430051604,0.0,0
P_49734,P_782868,0.9118068814277649,0.9738328459557594,0.0,0
P_49734,P_717213,0.8959410190582275,0.9653523714618325,0.0,0
P_49734,P_549353,0.7370404005050659,0.8457000451047757,0.0,0
P_49734,P_157358,0.8781641721725464,0.9768335683266229,0.0,0
P_49734,P_176363,0.9748796224594116,0.9718744508704321,0.0,0
P_49734,P_765495,0.9720805883407593,0.976394590214307,0.0,0
P_49734,P_449784,0.9831189513206482,0.9718380226614473,0.3333333333333333,0
P_49734,P_446114,0.9166014194488525,0.9770323870372596,0.0,0
P_49734,P_304662,0.9300865530967712,0.9741586035330838,0.0,0
P_49734,P_13440,0.9718350768089294,0.9626172689316251,0.3333333333333333,0
P_49734,P_115032,0.9863824844360352,0.9898261748312097,0.0,0
P_49734,P_226969,0.9094175100326538,0.9638532262338342,0.0,0
P_49734,P_42967,0.9263768792152405,0.9916599586692739,0.0,0
P_49734,P_47869,0.935688316822052,0.9830545366939932,0.0,0
P_49734,P_310252,0.96412593126297,0.9548042708709016,0.0,0
P_49734,P_72958,0.9402865767478943,0.9488666308989379,0.3333333333333333,0
P_49734,P_174451,0.9876090884208679,0.9831742531730645,0.0,0
P_49734,P_286524,0.9358530044555664,0.9750261000999945,0.0,0
P_49734,P_3879,0.9255803227424622,0.9864069221725486,0.0,0
P_49734,P_306207,0.9531468749046326,0.966491323368417,0.0,0
P_49734,P_510836,0.8891213536262512,0.9512167738617993,0.0,0
P_49734,P_40119,0.9778510928153992,0.9889099959636531,0.0,0
P_49734,P_9513,0.939191997051239,0.947834108063678,0.0,0
P_49734,P_42965,0.9429526329040527,0.9893692003196942,0.0,0
P_49734,P_1305,0.8681153059005737,0.9685869057057654,0.3333333333333333,0
P_49734,P_675879,0.7300674319267273,0.9740536931112282,0.0,0
P_49734,P_463001,0.9655696749687195,0.9846255903396172,0.0,0
P_49734,P_540949,0.9317728877067566,0.9660319698735182,0.0,0
P_49734,P_658031,0.9836451411247253,0.9867167691918138,0.0,0
P_49734,P_535558,0.9750663042068481,0.9763436643003263,0.0,0
P_49734,P_471942,0.9737523794174194,0.961977906962727,0.0,0
P_49734,P_158111,0.9224496483802795,0.9831514509590786,0.0,0
P_14137,P_591387,0.9441760778427124,0.9697574188020838,0.0,0
P_14137,P_682680,0.9745899438858032,0.984612809212688,0.0,0
P_14137,P_387417,0.9742119312286377,0.9705187179523591,0.3333333333333333,0
P_14137,P_183611,0.8591395020484924,0.976771390381339,0.5,0
P_14137,P_197418,0.906764030456543,0.9555508317312573,0.0,0
P_14137,P_7280,0.938288688659668,0.962337613579895,0.3333333333333333,0
P_14137,P_38865,0.9098321795463562,0.9842705366637026,0.6666666666666666,0
P_14137,P_398167,0.9904121160507202,0.9850524112244308,0.0,0
P_14137,P_30256,0.8550037741661072,0.9733396413448282,0.0,0
P_14137,P_24222,0.920111894607544,0.9818293696829269,0.0,0
P_14137,P_218179,0.9682741761207581,0.9749342642759126,0.0,0
P_14137,P_772504,0.7576194405555725,0.9093502822452756,0.0,0
P_14137,P_197166,0.8997945785522461,0.9838568076991188,0.0,0
P_14137,P_438942,0.9408209919929504,0.9743273889413732,0.0,0
P_14137,P_222897,0.9082645177841187,0.9565908294782951,0.0,0
P_14137,P_364784,0.8883625268936157,0.9504563858370167,0.0,0
P_14137,P_750171,0.9834011197090149,0.9868741320490049,0.0,0
P_14137,P_31738,0.9778878092765808,0.9854779516044202,0.0,0
P_14137,P_432206,0.8060263395309448,0.9499581664202505,0.3333333333333333,0
P_14137,P_152324,0.9611144065856934,0.9509084976880587,0.0,0
P_14137,P_86463,0.964364767074585,0.9721551091776738,0.0,0
P_14137,P_533033,0.9438527822494507,0.9205729264874588,0.0,0
P_14137,P_224251,0.9273892045021057,0.9874487116328041,0.0,0
P_14137,P_744090,0.9701343178749084,0.9853788981055067,0.0,0
P_14137,P_87989,0.9675712585449219,0.9468694414936062,0.0,0
P_14137,P_438778,0.895355761051178,0.9742288646039227,0.0,0
P_14137,P_529791,0.9539003372192383,0.9661585744683115,0.0,0
P_14137,P_4755,0.9690200686454773,0.9859094350895183,0.0,0
P_14137,P_453246,0.9345882534980774,0.9578950128905421,0.0,0
P_14137,P_102653,0.9254778623580933,0.9737461635383318,0.3333333333333333,0
P_14137,P_137537,0.9538414478302002,0.9534938198684165,0.0,0
P_14137,P_112044,0.9466642737388611,0.969928380954123,0.0,0
P_14137,P_330349,0.8851168751716614,0.9715779651708243,0.3333333333333333,0
P_14137,P_57482,0.9626033306121826,0.9906393782020567,0.3333333333333333,0
P_14137,P_356154,0.8778055906295776,0.9799917893927613,0.0,0
P_14137,P_765150,0.9454394578933716,0.979238030497323,0.0,0
P_14137,P_173265,0.9637200236320496,0.9666312108530859,0.0,0
P_14137,P_694077,0.8938256502151489,0.9707551165025528,0.0,0
P_14137,P_514509,0.9286488890647888,0.948990171668216,0.6666666666666666,0
P_14137,P_269278,0.9679681062698364,0.9382227834965662,0.0,0
P_14137,P_4541,0.9608324766159058,0.9651992405869366,0.0,0
P_14137,P_344643,0.9388754367828369,0.9438296545302537,0.0,0
P_14137,P_186784,0.9443610906600952,0.9788987795954107,0.0,0
P_14137,P_70168,0.9029102921485901,0.9611446328821778,0.3333333333333333,0
P_14137,P_150054,0.9778096675872803,0.9685760244033849,0.0,0
P_14137,P_545154,0.9443349242210388,0.9639272625557196,0.0,0
P_14137,P_771104,0.9731093645095825,0.985978963381607,0.0,0
P_14137,P_286660,0.9811620712280273,0.9797863986637746,0.0,0
P_14137,P_171387,0.9665058255195618,0.9737268488235797,0.0,0
P_14137,P_36079,0.9896894693374634,0.9895346056697673,0.3333333333333333,0
P_14137,P_178187,0.9766886830329895,0.9862675284743923,0.0,0
P_14137,P_440169,0.9338177442550659,0.9409561358472734,0.0,0
P_14137,P_22839,0.9444988965988159,0.9875112049193531,0.3333333333333333,0
P_14137,P_44607,0.9160926342010498,0.9403779605541878,0.0,0
P_14137,P_48381,0.9899129867553711,0.978306066694931,0.0,0
P_14137,P_482967,0.9122298955917358,0.9754028141242365,0.0,0
P_14137,P_732920,0.9771822690963745,0.9843751544434838,0.0,0
P_14137,P_248559,0.9167311787605286,0.9456885045393044,0.0,0
P_14137,P_441505,0.9473859667778015,0.9615025157312733,0.0,0
P_14137,P_5257,0.946539044380188,0.9693655328081179,0.0,0
P_14137,P_242120,0.9851880669593811,0.9708930805730634,0.0,0
P_14137,P_746,0.9262372255325317,0.9856522427741863,0.0,0
P_14137,P_707246,0.9338841438293457,0.9825594502435757,0.0,0
P_14137,P_70266,0.9697855114936829,0.9831048472796702,0.0,0
P_14137,P_303967,0.9093692898750305,0.9573654493096122,0.0,0
P_14137,P_762197,0.9109590649604797,0.9524067701921421,0.0,0
P_14137,P_782868,0.9427699446678162,0.9717263618652574,0.0,0
P_14137,P_717213,0.8621002435684204,0.9710048724410048,0.0,0
P_14137,P_549353,0.6372678279876709,0.8457591885725653,0.0,0
P_14137,P_157358,0.9330102801322937,0.9765091009956309,0.0,0
P_14137,P_176363,0.9183045625686646,0.9647544017235524,0.0,0
P_14137,P_765495,0.9085065126419067,0.968683744077591,0.0,0
P_14137,P_449784,0.9674707055091858,0.9612892540630241,0.3333333333333333,0
P_14137,P_446114,0.9479963183403015,0.9769491421072238,0.0,0
P_14137,P_304662,0.9588007926940918,0.9637873653892594,0.0,0
P_14137,P_13440,0.9573420286178589,0.9593907364851668,0.3333333333333333,0
P_14137,P_115032,0.9814502000808716,0.9772846451236159,0.0,0
P_14137,P_226969,0.9715452194213867,0.9723541299488697,0.0,0
P_14137,P_42967,0.9759891629219055,0.9837004358874948,0.0,0
P_14137,P_47869,0.9507843255996704,0.9711971501183629,0.0,0
P_14137,P_310252,0.9352970123291016,0.9512882051532526,0.0,0
P_14137,P_72958,0.8771102428436279,0.9365315906072016,0.3333333333333333,0
P_14137,P_174451,0.9613924622535706,0.9785580704499327,0.3333333333333333,0
P_14137,P_286524,0.8840925097465515,0.9624074422844692,0.0,0
P_14137,P_3879,0.9642784595489502,0.9832397665222731,0.0,0
P_14137,P_306207,0.9739394783973694,0.9577291160361278,0.0,0
P_14137,P_510836,0.8533605337142944,0.9515724093852393,0.0,0
P_14137,P_40119,0.9574728012084961,0.9901038205445529,0.0,0
P_14137,P_9513,0.9717687964439392,0.9586581760285758,0.3333333333333333,0
P_14137,P_42965,0.9186498522758484,0.9814292190915288,0.3333333333333333,0
P_14137,P_1305,0.9118003249168396,0.9512765413252323,0.3333333333333333,0
P_14137,P_675879,0.8312551379203796,0.96529326827804,0.0,0
P_14137,P_463001,0.9489675164222717,0.9722566698118209,0.0,0
P_14137,P_540949,0.9638826251029968,0.9657422178125756,0.0,0
P_14137,P_658031,0.9346403479576111,0.976297275251365,0.0,0
P_14137,P_535558,0.9814857840538025,0.9619004002189495,0.0,0
P_14137,P_471942,0.9444698691368103,0.9607643050398648,0.0,0
P_14137,P_158111,0.9248217344284058,0.9735877671008004,0.5,0
P_591387,P_682680,0.9687283635139465,0.9602825485021967,0.0,0
P_591387,P_387417,0.8978882431983948,0.9745421413884633,0.0,0
P_591387,P_183611,0.8548539280891418,0.9713883883437213,0.0,0
P_591387,P_197418,0.7758650183677673,0.9405019742898406,0.0,0
P_591387,P_7280,0.9033305048942566,0.9057685128426712,0.0,0
P_591387,P_38865,0.8361423015594482,0.9512559157028468,0.0,0
P_591387,P_398167,0.9491811990737915,0.971747784407859,0.0,0
P_591387,P_30256,0.8046715259552002,0.9680622972026851,0.0,0
P_591387,P_24222,0.8060315847396851,0.9646026041739946,0.0,0
P_591387,P_218179,0.9336413145065308,0.9513845207950099,0.0,0
P_591387,P_772504,0.6360018849372864,0.9168898869633642,0.0,0
P_591387,P_197166,0.7913270592689514,0.9584746483318448,0.0,0
P_591387,P_438942,0.8907871246337891,0.9588702575544581,0.0,0
P_591387,P_222897,0.8102272748947144,0.9528794606795884,0.0,0
P_591387,P_364784,0.8911664485931396,0.8586022050208562,0.0,0
P_591387,P_750171,0.9364631175994873,0.9653828629241643,0.0,0
P_591387,P_31738,0.9149994254112244,0.9802042600103513,0.0,0
P_591387,P_432206,0.7250804901123047,0.9437131952823486,0.0,0
P_591387,P_152324,0.8663964867591858,0.9581404774793332,0.0,0
P_591387,P_86463,0.9325498342514038,0.9793179215550422,0.0,0
P_591387,P_533033,0.839106559753418,0.9189934800305826,0.0,0
P_591387,P_224251,0.9354485869407654,0.9684385449107014,0.0,0
P_591387,P_744090,0.9368757605552673,0.9473226097472491,0.0,0
P_591387,P_87989,0.9234684705734253,0.9402119726885823,0.0,0
P_591387,P_438778,0.8590973019599915,0.9743319084529249,0.0,0
P_591387,P_529791,0.9307392835617065,0.9477622933477826,0.0,0
P_591387,P_4755,0.9077576398849487,0.9706754769074835,0.0,0
P_591387,P_453246,0.8311941623687744,0.946566682871078,0.0,0
P_591387,P_102653,0.913587212562561,0.9596680601305728,0.0,0
P_591387,P_137537,0.9344547390937805,0.9416002873370583,0.0,0
P_591387,P_112044,0.8961477875709534,0.939783611773859,0.0,0
P_591387,P_330349,0.8021112680435181,0.9176777507070542,0.0,0
P_591387,P_57482,0.9427854418754578,0.973053803836756,0.0,0
P_591387,P_356154,0.9228329062461853,0.9582068184428281,0.0,0
P_591387,P_765150,0.9692767262458801,0.9660378141502893,0.0,0
P_591387,P_173265,0.9342003464698792,0.9323761249734989,0.0,0
P_591387,P_694077,0.7788087129592896,0.9143459908399836,0.0,0
P_591387,P_514509,0.9280264377593994,0.9593792824753464,0.0,0
P_591387,P_269278,0.9283497929573059,0.9249123801461016,0.0,0
P_591387,P_4541,0.9237934947013855,0.9677254003817388,0.0,0
P_591387,P_344643,0.870624303817749,0.9298422898580629,0.0,0
P_591387,P_186784,0.894687831401825,0.9685502738269239,0.0,0
P_591387,P_70168,0.9180271625518799,0.9718328353623797,0.0,0
P_591387,P_150054,0.9299020767211914,0.9728372380110246,0.0,0
P_591387,P_545154,0.9443429708480835,0.9649415948585631,0.0,0
P_591387,P_771104,0.8910696506500244,0.9773502593762106,0.0,0
P_591387,P_286660,0.9397202730178833,0.9651624414398022,0.0,0
P_591387,P_171387,0.9311516284942627,0.9658251946607643,0.0,0
P_591387,P_36079,0.955747127532959,0.979502958856224,0.0,0
P_591387,P_178187,0.9688714742660522,0.9830790237072448,0.0,0
P_591387,P_440169,0.9425886273384094,0.9490922881277949,0.0,0
P_591387,P_22839,0.920165479183197,0.9841026975576662,0.0,0
P_591387,P_44607,0.9386477470397949,0.9232551511408479,0.0,0
P_591387,P_48381,0.9345155954360962,0.9683611713961443,0.0,0
P_591387,P_482967,0.8260244727134705,0.9456074035267379,0.0,0
P_591387,P_732920,0.8977308869361877,0.9849645403058512,0.0,0
P_591387,P_248559,0.9385379552841187,0.9526201252359336,0.0,0
P_591387,P_441505,0.9451190829277039,0.9453335512357268,0.0,0
P_591387,P_5257,0.8432273864746094,0.9825431772269102,0.0,0
P_591387,P_242120,0.9134010672569275,0.9579598134301667,0.0,0
P_591387,P_746,0.9418491721153259,0.9560523374261528,0.0,0
P_591387,P_707246,0.9194201827049255,0.9928567959431062,0.0,0
P_591387,P_70266,0.9055344462394714,0.9655711837291191,0.0,0
P_591387,P_303967,0.7980124950408936,0.9517523274019354,0.0,0
P_591387,P_762197,0.8242404460906982,0.9004004337624433,0.0,0
P_591387,P_782868,0.8351283669471741,0.9775887304483387,0.0,0
P_591387,P_717213,0.7250499725341797,0.9445100446933586,0.0,0
P_591387,P_549353,0.6160960793495178,0.8776902934947559,0.0,0
P_591387,P_157358,0.8491674065589905,0.9780819987023704,0.0,0
P_591387,P_176363,0.8671956658363342,0.9341645355341496,0.0,0
P_591387,P_765495,0.8975982666015625,0.9747949262653153,0.0,0
P_591387,P_449784,0.9007043242454529,0.9436707389969783,0.0,0
P_591387,P_446114,0.9508013725280762,0.9546030560002969,0.5,0
P_591387,P_304662,0.9602798223495483,0.9622769806168662,0.0,0
P_591387,P_13440,0.889176607131958,0.9591258932616781,0.0,0
P_591387,P_115032,0.9397251009941101,0.9511506375536236,0.0,0
P_591387,P_226969,0.8919102549552917,0.9128827070396921,0.0,0
P_591387,P_42967,0.9089412093162537,0.9598977982640685,0.0,0
P_591387,P_47869,0.8382912278175354,0.9493839085255034,0.0,0
P_591387,P_310252,0.8608648777008057,0.9326376592134837,0.0,0
P_591387,P_72958,0.8698686957359314,0.962242747528679,0.0,0
P_591387,P_174451,0.9247871041297913,0.9571589270284397,0.0,0
P_591387,P_286524,0.8102245330810547,0.9527169124794204,0.0,0
P_591387,P_3879,0.9626386165618896,0.9733696453994288,0.0,0
P_591387,P_306207,0.890300989151001,0.9448240131866862,0.0,0
P_591387,P_510836,0.7172471880912781,0.9116019261467911,0.0,0
P_591387,P_40119,0.9640880823135376,0.9703906586216745,0.0,0
P_591387,P_9513,0.9097774624824524,0.9593893561714008,0.0,0
P_591387,P_42965,0.8105581998825073,0.9479749611450575,0.0,0
P_591387,P_1305,0.8133777976036072,0.946934654080071,0.0,0
P_591387,P_675879,0.6997349858283997,0.9510633328905114,0.3333333333333333,0
P_591387,P_463001,0.8684051036834717,0.9507269605679173,0.0,0
P_591387,P_540949,0.9550737142562866,0.958674915798194,0.0,0
P_591387,P_658031,0.9090254306793213,0.9716590959757422,0.0,0
P_591387,P_535558,0.912696361541748,0.9561309640145295,0.0,0
P_591387,P_471942,0.9154363870620728,0.9795448330024752,0.0,0
P_591387,P_158111,0.9475700259208679,0.9509677568051125,0.0,0
P_682680,P_387417,0.9451997876167297,0.9667298925664127,0.0,0
P_682680,P_183611,0.9079326391220093,0.9878069186947229,0.0,0
P_682680,P_197418,0.8680405616760254,0.9686960940921472,0.0,0
P_682680,P_7280,0.9627856016159058,0.9439908415205116,0.0,0
P_682680,P_38865,0.9215361475944519,0.9879865306677844,0.0,0
P_682680,P_398167,0.9901766180992126,0.9930542129157952,0.0,0
P_682680,P_30256,0.9020421504974365,0.9805848166012399,0.0,0
P_682680,P_24222,0.8643167018890381,0.9914149534536637,0.0,0
P_682680,P_218179,0.9803355932235718,0.9571974946488799,0.0,0
P_682680,P_772504,0.7618935108184814,0.9351259924979699,0.0,0
P_682680,P_197166,0.8763928413391113,0.980490364829446,0.0,0
P_682680,P_438942,0.9590746760368347,0.9781544512804874,0.0,0
P_682680,P_222897,0.9050430655479431,0.983325604424255,0.0,0
P_682680,P_364784,0.9230400323867798,0.9430500185362904,0.0,0
P_682680,P_750171,0.9410329461097717,0.9875064415881497,0.0,0
P_682680,P_31738,0.9801498055458069,0.9905041894066536,0.0,0
P_682680,P_432206,0.8409575819969177,0.9690050803746807,0.0,0
P_682680,P_152324,0.9327760338783264,0.9486767252310268,0.0,0
P_682680,P_86463,0.9903442859649658,0.9757330497625852,0.0,0
P_682680,P_533033,0.8829392790794373,0.9549030374755608,0.3333333333333333,0
P_682680,P_224251,0.973009467124939,0.9737620861484368,0.0,0
P_682680,P_744090,0.9885146617889404,0.9775921621915789,0.0,0
P_682680,P_87989,0.9851727485656738,0.9750153976697541,0.0,0
P_682680,P_438778,0.9326131343841553,0.9640124717135965,0.0,0
P_682680,P_529791,0.9869400262832642,0.9895386695900233,0.0,0
P_682680,P_4755,0.9165413975715637,0.9838169240150643,0.0,0
P_682680,P_453246,0.912219226360321,0.9802212187771366,0.0,0
P_682680,P_102653,0.9724379181861877,0.9844577867649831,0.0,0
P_682680,P_137537,0.9852949380874634,0.9686061226638236,0.5,0
P_682680,P_112044,0.9338181614875793,0.975783663456706,0.0,0
P_682680,P_330349,0.8989550471305847,0.9753880680603733,0.0,0
P_682680,P_57482,0.9876004457473755,0.9936773639660702,0.0,0
P_682680,P_356154,0.9343042373657227,0.966010710373232,0.0,0
P_682680,P_765150,0.9824058413505554,0.9901137706232912,0.0,0
P_682680,P_173265,0.9786568880081177,0.9728237024625234,0.0,0
P_682680,P_694077,0.8674595355987549,0.9634217679854234,0.0,0
P_682680,P_514509,0.9630516767501831,0.9152996933051415,0.0,0
P_682680,P_269278,0.9872642159461975,0.9719667631952913,0.0,0
P_682680,P_4541,0.9221695065498352,0.9615499416844613,0.0,0
P_682680,P_344643,0.9546387791633606,0.9817047136287085,0.0,0
P_682680,P_186784,0.964471161365509,0.9869976016367655,0.0,0
P_682680,P_70168,0.9579824209213257,0.9872487476108104,0.0,0
P_682680,P_150054,0.9828589558601379,0.9803701138774557,0.0,0
P_682680,P_545154,0.9610015153884888,0.9758323280992641,0.0,0
P_682680,P_771104,0.9557914733886719,0.9836730160638856,0.0,0
P_682680,P_286660,0.9912983775138855,0.991120529096447,0.0,0
P_682680,P_171387,0.9895298480987549,0.9743801002728444,0.0,0
P_682680,P_36079,0.9890674352645874,0.9774533174947401,0.0,0
P_682680,P_178187,0.9872921705245972,0.9708286679730046,0.0,0
P_682680,P_440169,0.9834945797920227,0.9765737177264632,0.0,0
P_682680,P_22839,0.9734504222869873,0.9754333828808266,0.0,0
P_682680,P_44607,0.9583604335784912,0.9527751630592927,0.0,0
P_682680,P_48381,0.9791533946990967,0.9791162504391033,0.0,0
P_682680,P_482967,0.9132810235023499,0.9824548951118,0.0,0
P_682680,P_732920,0.947263777256012,0.9666314409016491,0.0,0
P_682680,P_248559,0.9727523326873779,0.9814303974197495,0.0,0
P_682680,P_441505,0.9798141717910767,0.9693476504775146,0.0,0
P_682680,P_5257,0.8922638893127441,0.9615399083122946,0.0,0
P_682680,P_242120,0.9641104936599731,0.9682177808810398,0.0,0
P_682680,P_746,0.9722188711166382,0.9779978180228045,0.0,0
P_682680,P_707246,0.9682993292808533,0.9783273803315232,0.0,0
P_682680,P_70266,0.972684919834137,0.9920424662131746,0.0,0
P_682680,P_303967,0.8911353349685669,0.9541093817943787,0.0,0
P_682680,P_762197,0.9144115447998047,0.9642764326682061,0.0,0
P_682680,P_782868,0.9086921811103821,0.9665593404019656,0.0,0
P_682680,P_717213,0.8415974378585815,0.9531393839091364,0.0,0
P_682680,P_549353,0.7294877171516418,0.8677757723749757,0.0,0
P_682680,P_157358,0.8967719078063965,0.9668520744748949,0.0,0
P_682680,P_176363,0.942939817905426,0.9781030419391358,0.0,0
P_682680,P_765495,0.9541695713996887,0.9677073398429245,0.0,0
P_682680,P_449784,0.9697356224060059,0.9603977952932792,0.0,0
P_682680,P_446114,0.9665517210960388,0.9939584900719235,0.0,0
P_682680,P_304662,0.9727659225463867,0.9814250797157715,0.0,0
P_682680,P_13440,0.9636795520782471,0.9796057712836979,0.0,0
P_682680,P_115032,0.9910656213760376,0.9937828098401941,0.0,0
P_682680,P_226969,0.9301950931549072,0.9858140575179724,0.0,0
P_682680,P_42967,0.9412742853164673,0.9895603676463929,0.0,0
P_682680,P_47869,0.9200263619422913,0.9736778385035669,0.3333333333333333,0
P_682680,P_310252,0.954225480556488,0.9685214452176971,0.0,0
P_682680,P_72958,0.9307723045349121,0.9697521412752304,0.0,0
P_682680,P_174451,0.9851889610290527,0.9939699821627389,0.0,0
P_682680,P_286524,0.9091812968254089,0.9632976472191143,0.0,0
P_682680,P_3879,0.9596747159957886,0.9883133345585978,0.0,0
P_682680,P_306207,0.9497136473655701,0.9744279117531923,0.0,0
P_682680,P_510836,0.8297775387763977,0.940313277634769,0.0,0
P_682680,P_40119,0.9951762557029724,0.9955298457869909,0.0,0
P_682680,P_9513,0.9591176509857178,0.940921505505597,0.0,0
P_682680,P_42965,0.9029670357704163,0.9781897451863286,0.0,0
P_682680,P_1305,0.8762951493263245,0.9733840275749148,0.0,0
P_682680,P_675879,0.7458697557449341,0.9778129563434419,0.0,0
P_682680,P_463001,0.9560409784317017,0.9876667151546404,0.0,0
P_682680,P_540949,0.9730369448661804,0.9747505140582549,0.0,0
P_682680,P_658031,0.9685577154159546,0.9899729720105961,0.3333333333333333,0
P_682680,P_535558,0.9740905165672302,0.984532947207698,0.0,0
P_682680,P_471942,0.9697467684745789,0.9755396857735013,0.0,0
P_682680,P_158111,0.9693431854248047,0.9797450452411615,0.0,0
P_387417,P_183611,0.8156114220619202,0.9531745098201159,0.0,0
P_387417,P_197418,0.9579946398735046,0.9810944799502441,0.0,0
P_387417,P_7280,0.919625461101532,0.953077389231721,0.3333333333333333,0
P_387417,P_38865,0.9260140657424927,0.9773323709645128,0.0,0
P_387417,P_398167,0.9751104116439819,0.9850057139042141,0.0,0
P_387417,P_30256,0.8650994300842285,0.9809720869365596,0.0,0
P_387417,P_24222,0.9688611626625061,0.9838274445882745,0.0,0
P_387417,P_218179,0.9447095394134521,0.9690368784631939,0.0,0
P_387417,P_772504,0.7978703379631042,0.9190018782782857,0.0,0
P_387417,P_197166,0.9255717396736145,0.9693593367054415,0.0,0
P_387417,P_438942,0.9350869655609131,0.9913422942496943,0.0,0
P_387417,P_222897,0.9300845265388489,0.9539097152542168,0.0,0
P_387417,P_364784,0.8193848729133606,0.8879524818992002,0.0,0
P_387417,P_750171,0.9645925760269165,0.9725067896880195,0.0,0
P_387417,P_31738,0.970590353012085,0.9879565627353376,0.0,0
